,Age,workclass,People,Education,EduNum,Marriage,WorkType,Family,Race,Sex,capitalgain,capitalloss,hours,Country,Income
13117,36,2,544686,1,9,0,0,5,0,1,2907,0,40,36,0
13118,48,2,95661,5,10,0,0,0,0,1,0,0,43,0,0
13119,37,2,468713,5,10,1,0,1,0,0,0,0,40,0,0
13120,51,2,169112,3,14,1,5,1,0,0,0,0,40,0,1
13121,52,2,74024,3,14,1,3,1,0,0,0,0,45,0,1
13122,27,2,110622,11,3,0,5,3,2,1,0,0,20,37,0
13123,43,4,33331,3,14,1,1,1,0,0,0,0,40,0,1
13124,23,2,181557,1,9,0,4,3,1,0,0,0,25,0,0
13125,66,2,142624,6,12,1,9,1,0,0,5556,0,40,30,1
13126,37,1,192251,12,6,1,4,2,0,1,2635,0,40,0,0
13127,35,2,146091,5,10,0,0,0,0,1,0,0,40,0,0
13128,42,4,174575,0,13,1,3,1,0,0,5178,0,40,0,1
13129,49,2,200949,12,6,0,4,4,0,1,0,0,38,31,0
13130,51,4,201560,0,13,1,3,2,0,1,0,0,40,0,1
13131,71,3,149386,1,9,6,1,0,0,0,0,0,9,0,0
13132,50,4,168672,3,14,1,3,2,0,1,0,1902,40,0,1
13133,63,2,38352,1,9,6,0,4,0,1,0,0,40,0,0
13134,41,0,180272,3,14,0,3,3,0,1,0,0,35,0,0
13135,24,0,275421,5,10,0,9,3,0,1,0,0,40,0,0
13136,41,4,173051,5,10,2,4,4,0,1,0,0,45,0,0
13137,33,4,167474,6,12,1,0,1,0,0,0,0,40,0,0
13138,42,4,267138,5,10,1,6,1,1,0,0,0,40,0,0
13139,23,2,135138,0,13,0,5,3,2,0,0,0,40,0,0
13140,49,2,218357,7,11,2,3,0,0,1,0,0,38,0,0
13141,28,1,107236,15,8,1,6,0,0,0,0,0,40,0,0
13142,31,2,138416,11,3,1,2,1,0,0,0,0,56,5,0
13143,28,2,154863,0,13,0,0,3,1,0,0,0,35,0,0
13144,37,2,194004,2,7,1,6,1,0,0,0,0,25,0,0
13145,19,2,339123,5,10,0,1,3,0,0,0,0,40,0,0
13146,51,4,548361,0,13,1,3,1,0,0,0,0,26,0,0
13147,25,2,101812,7,11,1,5,1,0,0,0,0,41,0,0
13148,49,6,127111,1,9,1,1,1,0,0,0,0,50,0,0
13149,47,2,171807,1,9,2,5,4,0,1,0,0,45,0,0
13150,48,4,40666,1,9,1,4,1,0,0,0,0,40,0,0
13151,41,4,340682,1,9,2,0,0,0,1,0,0,40,0,0
13152,32,2,175052,1,9,2,0,4,0,1,0,0,40,0,0
13153,26,5,321629,1,9,0,11,4,0,1,0,0,16,0,0
13154,46,2,154405,1,9,1,2,1,1,0,0,0,40,0,0
13155,17,2,108402,12,6,0,5,3,0,1,0,0,20,0,0
13156,34,2,346275,2,7,2,2,0,0,0,0,0,43,0,0
13157,44,2,42476,1,9,0,0,5,0,1,0,0,30,0,0
13158,23,2,161708,6,12,0,4,3,0,1,0,0,20,0,0
13159,35,2,70447,5,10,0,3,4,2,0,4650,0,20,0,0
13160,30,2,189759,0,13,0,7,0,0,0,4865,0,40,0,0
13161,65,5,137354,5,10,1,11,1,2,0,0,0,20,0,0
13162,34,2,250724,0,13,1,5,1,0,0,0,0,45,2,0
13163,34,3,149368,10,15,1,3,1,0,0,0,0,40,0,1
13164,39,2,154641,7,11,1,0,1,0,0,0,0,40,0,0
13165,28,2,38309,7,11,1,0,1,0,0,2407,0,40,0,0
13166,53,4,202733,3,14,1,1,1,0,0,7688,0,70,0,1
13167,34,2,56150,2,7,0,7,4,0,0,0,0,40,0,0
13168,21,2,260254,1,9,0,6,0,0,0,0,0,40,0,0
13169,53,2,108083,8,4,1,8,1,0,0,0,0,45,0,0
13170,54,1,71344,3,14,2,3,0,0,0,0,0,50,0,1
13171,32,2,174215,5,10,2,5,4,0,1,0,0,40,0,0
13172,39,0,114366,0,13,0,3,0,0,0,0,0,35,0,0
13173,39,2,158962,5,10,2,9,4,0,1,0,0,40,0,0
13174,29,2,179498,1,9,1,1,1,0,0,0,0,40,11,0
13175,29,2,31935,1,9,2,3,0,0,1,0,0,40,0,0
13176,43,2,149909,1,9,1,6,1,0,0,0,0,42,0,1
13177,20,5,58740,5,10,0,11,3,0,0,0,0,15,0,0
13178,39,2,216552,3,14,1,0,1,0,0,0,0,40,0,0
13179,45,2,255348,5,10,2,1,0,0,1,0,0,40,0,0
13180,36,2,176050,5,10,1,9,1,0,0,0,0,40,0,0
13181,71,5,125101,7,11,6,11,0,0,1,0,0,40,0,0
13182,62,5,197286,1,9,1,11,1,0,0,0,0,40,0,0
13183,43,4,337469,5,10,2,0,0,0,1,594,0,20,5,0
13184,31,2,159737,1,9,0,5,4,1,1,0,0,58,0,0
13185,39,2,316211,1,9,1,1,1,0,0,0,0,60,0,1
13186,32,2,127610,0,13,1,3,2,0,1,0,1902,32,0,1
13187,45,4,556652,1,9,1,6,1,1,0,0,0,40,0,1
13188,19,2,265576,1,9,0,2,3,0,0,0,0,50,0,0
13189,43,2,347653,5,10,1,3,1,0,0,0,0,48,0,1
13190,32,2,62374,7,11,1,7,1,0,0,0,0,40,0,0
13191,43,1,170230,0,13,0,5,0,0,1,0,0,60,0,0
13192,34,2,203051,0,13,1,0,1,0,0,0,0,27,0,0
13193,66,6,115880,5,10,1,3,1,0,0,0,0,40,0,0
13194,37,2,167735,7,11,1,6,1,0,0,0,1887,40,0,1
13195,46,6,181413,6,12,1,1,2,0,1,0,0,40,0,0
13196,23,2,185554,0,13,0,3,3,0,1,0,0,40,0,0
13197,41,2,350387,0,13,0,3,0,0,0,0,0,40,0,1
13198,63,2,225102,1,9,1,2,1,1,0,0,0,40,4,0
13199,55,2,105582,1,9,1,2,1,0,0,3103,0,40,0,1
13200,35,1,350247,10,15,1,3,1,0,0,0,0,50,0,1
13201,28,2,150025,4,5,0,6,0,0,0,0,0,50,4,1
13202,37,2,107737,0,13,1,3,1,0,0,0,0,55,0,1
13203,63,5,334741,1,9,1,11,1,0,0,0,0,20,0,0
13204,43,2,115562,0,13,1,3,1,0,0,0,0,42,0,1
13205,30,1,131584,7,11,0,6,3,0,0,0,0,60,0,0
13206,36,4,95855,3,14,1,3,2,0,1,0,0,60,0,1
13207,54,2,391016,0,13,1,5,1,0,0,0,0,40,0,1
13208,36,3,51089,0,13,1,0,1,0,0,0,0,50,0,1
13209,78,6,188044,0,13,1,1,1,0,0,0,2392,40,0,1
13210,77,2,117898,0,13,1,1,1,0,0,0,0,50,0,1
13211,28,2,70240,1,9,3,4,0,2,1,0,0,40,13,0
13212,39,1,187693,1,9,1,6,1,0,0,0,0,72,0,1
13213,37,2,341672,0,13,4,10,0,2,0,0,0,40,13,0
13214,34,2,208043,7,11,1,3,1,0,0,7298,0,45,0,1
13215,22,4,289982,0,13,0,3,3,0,1,0,0,35,0,0
13216,54,2,76344,0,13,0,4,0,0,1,0,0,50,0,0
13217,21,2,200973,5,10,0,5,3,0,1,0,0,20,0,0
13218,36,2,111377,12,6,1,6,1,0,0,0,0,40,0,0
13219,62,1,136684,1,9,6,0,5,0,1,0,0,30,0,0
13220,40,2,176716,5,10,1,5,1,0,0,0,0,40,0,1
13221,47,1,166894,5,10,2,3,4,1,1,0,0,40,0,0
13222,38,2,243872,0,13,1,5,1,0,0,0,0,70,0,1
13223,28,2,155621,11,3,0,6,0,0,0,0,0,40,16,0
13224,46,2,102597,0,13,2,3,4,0,1,0,0,40,0,0
13225,22,2,60331,5,10,1,4,1,0,0,0,0,35,0,0
13226,37,2,75024,1,9,2,5,4,0,1,0,0,25,10,0
13227,69,2,174474,12,6,4,9,0,0,1,0,0,28,31,0
13228,43,2,145441,0,13,1,1,1,0,0,0,0,50,0,1
13229,53,2,83434,0,13,0,4,0,2,1,0,0,21,29,1
13230,20,2,691830,1,9,0,5,3,1,1,0,0,35,0,0
13231,22,2,189203,0,13,0,3,0,0,0,0,0,50,0,0
13232,48,2,115784,4,5,1,6,1,0,0,0,0,44,0,0
13233,40,3,280167,3,14,1,3,1,0,0,0,0,40,0,1
13234,68,5,407338,5,10,1,11,1,0,0,0,0,20,0,0
13235,39,2,52978,5,10,2,4,0,0,1,0,1721,55,0,0
13236,57,2,169329,1,9,1,10,1,1,0,0,1887,40,34,1
13237,23,2,315065,12,6,0,4,4,0,0,0,0,60,5,0
13238,25,4,167835,0,13,1,3,2,0,1,0,0,38,0,1
13239,22,2,63105,1,9,0,3,3,1,0,0,0,40,0,0
13240,23,2,520775,15,8,0,14,3,0,0,0,0,30,0,0
13241,41,4,47902,0,13,1,3,1,0,0,0,0,45,0,1
13242,25,2,145434,5,10,0,9,0,0,1,0,0,25,0,0
13243,58,2,56392,5,10,1,5,1,0,0,0,0,40,0,0
13244,33,2,162312,1,9,2,5,0,2,0,0,0,45,29,0
13245,28,2,204074,3,14,1,3,1,0,0,0,0,48,0,0
13246,19,2,99246,2,7,0,9,0,0,1,0,0,25,0,0
13247,44,2,102085,5,10,2,0,5,0,1,0,0,40,0,0
13248,68,2,168794,14,1,0,9,0,0,0,0,0,10,0,0
13249,33,0,332379,1,9,1,6,1,0,0,0,0,40,0,1
13250,24,2,233419,1,9,2,1,0,0,1,0,0,40,0,0
13251,44,1,57233,1,9,1,8,1,0,0,0,0,50,0,0
13252,38,2,192337,0,13,1,1,1,0,0,7688,0,40,0,1
13253,31,2,442429,1,9,4,6,4,0,1,0,0,40,5,0
13254,29,2,369114,1,9,2,0,0,0,1,0,0,40,0,0
13255,65,2,261334,4,5,6,5,0,0,1,0,0,40,0,0
13256,55,2,160303,1,9,6,0,5,0,1,0,0,40,0,0
13257,49,2,50474,1,9,1,1,1,0,0,0,0,40,0,0
13258,27,2,321577,1,9,0,9,3,1,1,0,0,40,0,0
13259,41,2,29591,1,9,2,5,0,0,0,0,0,30,0,0
13260,33,1,334744,5,10,1,6,1,0,0,0,0,50,0,1
13261,22,1,269474,1,9,0,8,3,0,0,0,0,40,0,0
13262,41,2,287306,1,9,1,3,1,0,0,0,1902,40,0,1
13263,66,2,33619,1,9,1,4,1,1,0,0,0,4,0,0
13264,38,2,149347,5,10,2,5,0,0,0,0,0,60,0,0
13265,43,2,96249,1,9,1,9,1,0,0,0,0,42,0,1
13266,40,4,370502,5,10,1,2,1,0,0,0,0,40,5,0
13267,32,2,188246,5,10,1,5,1,0,0,0,0,40,0,1
13268,30,2,167558,1,9,0,5,4,0,1,0,0,35,5,0
13269,35,2,292185,0,13,1,0,1,0,0,0,0,40,0,0
13270,41,2,101593,3,14,1,3,1,0,0,15024,0,50,0,1
13271,33,4,70164,0,13,0,3,0,3,0,0,0,60,0,0
13272,36,2,269722,0,13,1,1,1,0,0,0,0,55,0,1
13273,33,1,175502,0,13,1,3,1,0,0,0,0,60,0,0
13274,53,2,233165,1,9,1,1,1,0,0,0,0,60,0,1
13275,27,2,177351,0,13,0,5,0,0,0,0,0,45,0,0
13276,22,2,212114,0,13,0,2,3,0,1,0,0,15,0,0
13277,26,2,288959,1,9,1,5,1,1,0,0,0,36,0,0
13278,64,2,231619,1,9,1,5,2,0,1,0,0,21,0,0
13279,48,2,146919,5,10,2,0,4,0,1,0,0,45,0,0
13280,23,2,388811,1,9,0,0,3,0,1,0,0,40,0,0
13281,26,2,243560,5,10,0,5,4,0,1,0,0,40,4,0
13282,35,1,98360,0,13,1,3,1,0,0,0,0,40,0,0
13283,46,2,369538,5,10,1,5,1,0,0,0,0,40,0,1
13284,65,1,31740,5,10,6,1,4,0,1,0,0,45,0,0
13285,53,2,223660,1,9,6,9,0,0,0,6849,0,40,0,0
13286,18,2,333611,11,3,0,4,5,0,0,0,0,54,5,0
13287,34,1,108247,10,15,1,3,1,0,0,0,0,55,0,1
13288,28,2,76129,1,9,0,9,4,0,1,0,0,40,27,0
13289,37,2,91711,0,13,1,1,1,0,0,0,0,60,0,1
13290,61,5,166855,0,13,1,11,1,0,0,0,0,10,0,0
13291,59,2,182062,0,13,1,3,1,0,0,5013,0,40,0,0
13292,32,2,252752,3,14,0,1,0,0,1,13550,0,60,0,1
13293,31,2,43953,0,13,1,3,2,0,1,0,0,35,0,0
13294,25,4,84224,0,13,0,3,0,0,1,0,0,40,0,0
13295,81,2,100675,13,2,1,3,1,0,0,0,0,15,15,0
13296,47,2,155509,1,9,4,4,5,1,1,0,0,35,0,0
13297,39,2,29814,1,9,1,6,1,0,0,0,0,40,0,0
13298,37,2,241805,5,10,1,4,1,1,0,0,0,30,0,0
13299,44,2,214838,1,9,1,9,1,0,0,0,0,45,0,1
13300,37,2,240810,6,12,1,6,1,0,0,0,0,45,0,0
13301,41,2,154076,5,10,1,0,1,0,0,0,0,50,0,1
13302,27,5,175552,11,3,1,11,2,0,1,0,0,40,5,0
13303,55,2,170287,5,10,1,3,1,0,0,0,0,40,15,1
13304,60,2,145995,0,13,1,5,1,0,0,0,0,40,0,1
13305,22,2,433669,6,12,0,2,0,0,0,0,0,36,4,0
13306,23,2,233626,0,13,0,5,0,0,0,0,0,25,0,0
13307,19,2,607799,1,9,0,9,0,0,1,0,0,60,0,0
13308,45,2,88500,5,10,1,9,1,0,0,0,0,44,0,1
13309,36,2,127809,1,9,4,4,4,1,1,0,0,30,0,0
13310,46,2,243743,0,13,1,3,1,0,0,0,0,40,0,1
13311,48,2,177211,2,7,1,9,1,0,0,0,0,40,0,0
13312,39,1,231180,1,9,1,4,1,0,0,0,0,50,0,0
13313,29,2,253856,0,13,1,7,1,0,0,0,0,20,0,0
13314,39,2,177075,1,9,2,0,0,0,1,0,0,40,0,0
13315,26,2,152855,1,9,0,1,3,4,1,0,0,40,5,0
13316,37,2,191137,6,12,2,3,4,0,0,0,0,25,0,0
13317,49,2,255559,5,10,1,0,2,0,1,0,0,40,0,1
13318,27,2,169815,0,13,0,5,3,0,0,0,0,40,0,0
13319,28,2,221215,12,6,0,2,5,0,0,0,0,40,5,0
13320,35,2,270059,5,10,2,5,4,0,1,0,0,30,0,0
13321,54,5,31588,1,9,1,11,1,0,0,2635,0,40,0,0
13322,17,2,345403,12,6,0,4,3,0,0,0,0,40,0,0
13323,18,2,194897,1,9,0,2,3,3,0,0,0,40,0,0
13324,33,2,388741,5,10,0,0,4,4,1,0,0,38,0,0
13325,33,2,355856,6,12,1,5,1,2,0,0,0,60,0,0
13326,51,2,122109,5,10,1,0,2,0,1,0,0,35,0,0
13327,49,2,75673,1,9,0,0,3,2,1,0,0,40,0,0
13328,49,6,141058,5,10,2,1,0,0,0,0,2339,50,0,0
13329,41,2,47902,5,10,1,5,1,0,0,0,0,35,0,1
13330,64,2,221343,13,2,2,14,0,0,1,0,0,12,0,0
13331,40,2,255675,5,10,1,3,1,0,0,0,0,40,0,1
13332,49,3,203505,1,9,6,0,0,0,1,0,0,40,0,0
13333,23,2,125106,0,13,0,3,3,0,1,0,0,40,0,0
13334,34,2,139890,5,10,2,0,4,0,1,0,0,40,0,0
13335,38,2,76878,2,7,1,6,1,0,0,5178,0,40,0,1
13336,47,1,28035,5,10,1,8,1,0,0,0,0,86,0,0
13337,30,2,43953,1,9,0,0,5,0,1,0,1974,40,0,0
13338,36,2,163237,6,12,1,0,1,0,0,0,0,40,0,1
13339,23,4,55890,0,13,0,3,0,0,1,0,0,40,0,0
13340,47,1,255934,5,10,1,1,1,0,0,0,0,80,0,0
13341,61,2,168654,1,9,2,0,0,0,1,0,0,40,10,0
13342,47,1,39986,0,13,1,5,1,0,0,0,0,40,0,0
13343,56,2,208451,0,13,1,3,1,0,0,0,0,40,0,1
13344,20,2,206681,15,8,0,5,0,0,1,0,0,55,0,0
13345,33,2,117779,1,9,1,9,2,0,1,0,0,46,0,1
13346,36,1,129150,1,9,1,8,1,0,0,0,0,50,0,1
13347,38,5,177273,1,9,1,11,2,0,1,0,0,35,0,0
13348,34,4,226443,5,10,1,12,1,0,0,0,0,40,0,1
13349,56,2,146326,1,9,1,7,1,0,0,0,0,50,0,0
13350,32,2,187901,7,11,0,1,0,0,1,0,0,23,0,0
13351,26,2,97153,6,12,1,9,1,0,0,5178,0,40,0,1
13352,49,2,188694,0,13,0,1,0,0,0,0,0,40,0,1
13353,71,2,187493,1,9,1,12,1,0,0,0,0,40,0,1
13354,19,2,212468,5,10,0,4,3,0,1,0,0,15,0,0
13355,20,2,84726,5,10,0,10,0,0,1,0,0,40,0,0
13356,42,2,137907,1,9,2,0,4,0,1,0,0,35,0,0
13357,51,2,34361,5,10,1,1,2,0,1,0,0,20,0,1
13358,38,2,254114,5,10,3,3,3,1,1,0,0,40,0,0
13359,38,2,170174,12,6,1,9,1,0,0,0,0,40,0,1
13360,35,1,190895,0,13,2,1,0,0,0,0,0,25,0,0
13361,24,4,317443,0,13,1,3,2,1,1,0,0,40,0,0
13362,40,2,375603,1,9,2,0,4,1,0,0,0,40,0,0
13363,21,2,203076,1,9,0,2,3,0,0,0,0,35,0,0
13364,49,2,53893,1,9,2,7,0,0,0,0,0,40,0,0
13365,18,5,171748,5,10,0,11,3,1,1,0,0,24,0,0
13366,54,2,167770,1,9,1,1,1,0,0,0,1902,55,0,1
13367,52,2,204584,0,13,3,1,0,0,1,0,0,42,0,0
13368,27,2,660870,0,13,0,3,0,0,1,0,0,60,0,0
13369,20,2,105686,1,9,0,9,0,0,0,0,0,40,0,0
13370,38,5,70282,3,14,1,11,2,1,1,15024,0,2,0,1
13371,31,2,148607,5,10,2,9,0,0,0,0,0,40,0,0
13372,25,2,255849,1,9,0,0,3,0,1,0,0,40,0,0
13373,19,3,255921,5,10,0,2,3,0,0,0,0,20,9,0
13374,33,2,113326,5,10,1,6,1,0,0,0,0,50,0,0
13375,23,2,440456,0,13,0,4,0,0,0,0,0,40,0,0
13376,34,2,105493,3,14,2,3,4,0,1,0,0,40,0,0
13377,42,2,259757,0,13,2,3,4,0,0,0,653,50,0,1
13378,37,4,89491,3,14,2,1,0,0,1,0,0,40,0,0
13379,25,2,171818,0,13,0,1,3,0,1,0,0,40,0,0
13380,40,2,51151,7,11,1,6,1,0,0,0,0,40,0,0
13381,33,1,188957,0,13,0,5,0,0,1,0,0,40,0,0
13382,31,2,97933,5,10,0,0,0,0,1,0,0,40,0,0
13383,32,6,195447,0,13,1,5,1,0,0,0,0,45,0,0
13384,63,5,46907,0,13,1,11,1,0,0,0,0,8,0,1
13385,54,6,383365,0,13,1,5,1,0,0,0,0,70,0,1
13386,32,1,203408,1,9,1,6,1,0,0,0,0,44,0,0
13387,29,4,148182,1,9,1,7,1,1,0,0,0,40,0,0
13388,26,4,211497,5,10,1,3,1,0,0,0,0,40,0,0
13389,39,1,48063,5,10,1,8,1,0,0,0,0,60,0,0
13390,57,2,211804,0,13,1,3,1,0,0,3103,0,50,0,1
13391,54,2,185407,5,10,1,8,1,0,0,0,0,40,0,0
13392,57,2,225927,12,6,1,9,1,0,0,0,0,40,0,0
13393,23,3,314525,0,13,0,3,0,0,0,0,0,40,0,0
13394,27,1,208577,5,10,1,1,1,0,0,0,0,45,0,1
13395,42,2,222884,0,13,0,1,0,0,0,0,0,55,0,1
13396,31,2,209538,12,6,1,6,1,0,0,0,0,40,0,0
13397,49,4,177114,3,14,2,3,0,0,1,0,0,60,0,0
13398,50,2,173754,1,9,1,6,1,0,0,0,0,40,0,0
13399,46,4,121370,1,9,2,0,4,0,1,0,0,30,0,0
13400,37,2,67125,1,9,2,5,0,0,0,0,0,60,0,0
13401,26,2,67240,1,9,1,6,1,0,0,0,0,40,0,0
13402,27,2,198346,0,13,2,0,0,0,1,0,0,35,0,0
13403,24,2,141003,5,10,0,1,3,0,0,0,0,25,0,0
13404,24,6,60668,1,9,0,6,3,0,0,0,0,40,0,0
13405,29,2,104256,1,9,2,5,0,0,1,0,0,34,0,0
13406,47,2,131002,0,13,1,3,1,0,0,0,0,50,0,1
13407,33,1,155151,5,10,1,5,1,0,0,0,1740,50,0,0
13408,26,2,177720,6,12,2,3,4,0,1,0,0,45,0,0
13409,20,2,39615,5,10,0,6,3,0,0,0,0,40,0,0
13410,25,2,203871,7,11,1,3,2,0,1,0,1887,40,0,1
13411,57,0,25045,0,13,2,0,4,0,0,2174,0,37,0,0
13412,36,2,112264,1,9,1,7,1,0,0,0,0,50,0,0
13413,25,2,169100,3,14,1,1,1,0,0,0,0,40,0,0
13414,46,2,155659,0,13,1,9,1,0,0,0,0,40,11,1
13415,39,2,291665,1,9,1,0,1,0,0,4508,0,24,0,0
13416,29,2,224215,5,10,1,6,1,0,0,0,0,40,0,1
13417,18,2,270502,2,7,0,1,3,0,1,0,0,20,0,0
13418,46,2,125487,7,11,1,10,1,0,0,0,0,40,0,0
13419,61,2,51385,0,13,1,5,1,0,0,0,0,50,0,1
13420,41,2,112763,1,9,6,5,0,0,1,0,0,40,0,0
13421,50,2,108926,5,10,2,9,0,1,1,0,0,40,0,0
13422,53,2,366957,0,13,1,1,1,2,0,99999,0,50,3,1
13423,36,4,109766,0,13,0,12,0,0,0,0,0,60,0,0
13424,38,2,226106,5,10,0,0,4,1,1,0,0,40,0,0
13425,75,1,92792,1,9,1,5,1,0,0,0,0,35,0,0
13426,26,2,186950,7,11,1,0,2,0,1,0,0,40,0,1
13427,44,2,230478,0,13,1,1,1,0,0,0,0,40,0,1
13428,25,2,231638,1,9,0,0,3,0,1,0,0,40,0,0
13429,31,2,120461,5,10,0,5,3,0,1,0,0,40,0,0
13430,49,2,33673,15,8,0,7,0,2,0,0,0,35,0,0
13431,34,2,191385,1,9,1,9,1,0,0,0,0,48,0,0
13432,31,1,229946,1,9,1,3,1,0,0,0,0,40,16,0
13433,47,1,160131,5,10,2,6,0,0,0,0,0,40,0,0
13434,38,2,190895,0,13,1,1,1,0,0,7298,0,50,0,1
13435,18,2,126021,1,9,0,6,3,0,1,0,0,20,0,0
13436,47,2,27815,4,5,2,4,0,0,1,0,1719,30,0,0
13437,42,2,203542,1,9,0,6,0,0,0,0,0,40,0,0
13438,29,2,144592,0,13,0,5,3,0,0,0,0,40,0,0
13439,38,4,223004,5,10,2,12,0,0,0,0,0,75,0,0
13440,22,2,183257,5,10,0,5,3,1,1,0,0,20,0,0
13441,32,2,172714,1,9,0,6,3,0,0,0,0,40,0,0
13442,20,2,131611,5,10,0,0,3,0,0,0,0,48,0,0
13443,41,2,253060,10,15,1,5,1,0,0,0,0,50,0,0
13444,46,2,471990,1,9,1,7,1,1,0,0,0,46,0,1
13445,44,2,138966,1,9,1,0,2,0,1,0,0,38,0,0
13446,35,2,385412,0,13,0,0,0,0,1,0,0,40,0,0
13447,18,5,184101,5,10,0,11,3,0,0,0,0,25,0,0
13448,60,2,103344,1,9,1,6,1,0,0,15024,0,40,0,1
13449,36,4,135786,4,5,1,6,1,0,0,0,0,25,0,0
13450,30,2,227359,5,10,0,6,4,0,0,0,0,40,0,0
13451,40,0,86912,9,16,1,3,1,0,0,0,0,50,0,1
13452,21,2,83033,5,10,0,0,3,0,1,2176,0,20,0,0
13453,25,2,172581,0,13,0,3,0,0,1,0,0,40,0,0
13454,56,0,274111,3,14,2,3,0,0,0,0,1669,40,0,0
13455,42,2,187795,5,10,1,1,1,0,0,99999,0,55,0,1
13456,26,2,483822,8,4,0,2,4,0,0,0,0,40,27,0
13457,66,6,220543,1,9,1,0,2,0,1,0,0,40,0,1
13458,48,2,152953,8,4,1,6,1,0,0,0,0,32,24,0
13459,35,2,239755,5,10,0,5,4,0,0,0,0,50,0,0
13460,41,2,177905,3,14,1,3,1,0,0,0,0,45,0,1
13461,19,2,200136,5,10,0,5,3,0,1,0,0,20,0,0
13462,55,1,111625,1,9,1,5,1,0,0,0,0,40,0,0
13463,42,1,336513,0,13,1,6,1,0,0,15024,0,60,0,1
13464,45,2,162915,5,10,2,7,0,0,0,0,0,50,0,0
13465,29,2,116662,0,13,0,2,0,0,0,0,0,40,0,0
13466,42,1,24763,9,16,1,3,1,0,0,15024,0,40,0,1
13467,65,2,225580,1,9,2,5,0,0,1,0,0,20,0,0
13468,30,2,169104,6,12,0,4,5,2,0,0,0,40,37,0
13469,43,2,212894,5,10,1,6,1,0,0,0,0,40,0,0
13470,61,2,93997,8,4,1,9,1,0,0,0,0,40,14,0
13471,22,2,189924,5,10,0,4,0,0,1,0,0,50,0,0
13472,23,2,274424,2,7,4,4,4,0,1,0,0,40,0,0
13473,34,2,188246,1,9,1,9,1,0,0,0,0,40,0,0
13474,51,2,284211,1,9,6,3,4,0,1,0,0,35,0,0
13475,21,2,198259,5,10,0,0,3,0,1,0,0,15,0,0
13476,31,2,368517,6,12,0,3,0,2,0,0,0,40,0,0
13477,34,2,168768,6,12,0,0,0,0,1,0,0,35,0,0
13478,33,3,122220,5,10,1,1,2,1,1,0,0,40,0,1
13479,32,2,136204,3,14,4,1,0,0,0,0,2824,55,0,1
13480,44,2,175641,2,7,1,5,1,0,0,0,0,40,0,1
13481,21,0,173324,5,10,0,4,3,1,0,0,0,20,0,0
13482,75,4,31195,1,9,2,0,0,0,1,0,0,20,0,0
13483,55,3,88876,3,14,1,1,1,2,0,0,0,60,0,1
13484,43,1,176069,1,9,1,4,2,0,1,0,0,16,0,0
13485,31,2,215297,1,9,1,6,1,0,0,0,0,45,0,0
13486,41,2,198425,5,10,1,6,1,0,0,0,0,45,0,0
13487,26,4,180957,3,14,0,3,0,0,0,0,0,50,0,0
13488,23,2,206129,7,11,0,6,4,1,1,0,0,40,0,0
13489,42,3,65950,1,9,2,0,4,1,1,0,0,40,0,0
13490,29,2,197618,1,9,0,0,0,0,1,0,0,40,0,0
13491,21,2,185357,1,9,0,0,0,0,0,0,0,50,0,0
13492,28,2,134890,0,13,0,1,3,0,0,0,0,40,0,0
13493,64,5,193043,1,9,1,11,1,0,0,0,0,40,0,0
13494,35,3,153633,5,10,0,4,4,1,1,0,0,40,0,0
13495,65,2,115890,0,13,1,7,1,0,0,0,0,20,0,0
13496,34,2,394447,0,13,0,3,0,0,0,2463,0,50,26,0
13497,58,2,343957,0,13,2,5,0,0,0,0,0,50,0,0
13498,63,5,247986,10,15,1,11,1,0,0,0,0,30,0,1
13499,50,2,238959,0,13,1,5,1,0,0,99999,0,60,4,1
13500,59,2,159048,1,9,2,4,0,0,1,0,0,40,0,0
13501,46,2,423222,0,13,1,1,1,0,0,7688,0,40,0,1
13502,30,2,89735,7,11,1,3,1,0,0,0,0,40,0,1
13503,28,2,31778,0,13,0,2,3,0,0,0,0,40,0,0
13504,51,5,157327,11,3,1,11,1,1,0,0,0,8,0,0
13505,47,2,233511,3,14,2,5,0,0,0,27828,0,60,0,1
13506,30,2,327112,0,13,2,5,0,0,0,0,1564,40,0,1
13507,34,2,236543,1,9,0,6,3,0,0,0,0,40,0,0
13508,51,0,194475,5,10,2,3,0,0,1,0,0,40,0,0
13509,41,2,303510,1,9,1,1,1,0,0,0,0,40,0,0
13510,57,2,171242,5,10,1,3,1,0,0,0,0,40,0,1
13511,28,1,39388,7,11,1,8,1,0,0,0,0,60,0,0
13512,62,4,197218,1,9,6,4,0,0,1,0,0,18,0,0
13513,22,0,151991,5,10,0,10,3,0,0,0,0,20,0,0
13514,38,2,374524,0,13,1,3,1,0,0,0,0,40,0,1
13515,34,5,267352,2,7,0,11,0,0,0,0,0,30,0,0
13516,45,4,364563,1,9,1,7,1,0,0,0,0,40,0,1
13517,37,2,186035,6,12,1,6,1,0,0,0,0,55,0,0
13518,21,2,47541,1,9,2,9,5,0,0,0,0,40,0,0
13519,49,2,151107,1,9,0,6,0,1,0,0,0,40,0,0
13520,24,2,500509,1,9,0,4,3,1,0,0,0,40,0,0
13521,47,2,138107,0,13,2,1,0,0,0,0,2258,40,0,1
13522,20,3,225515,5,10,0,10,3,0,1,0,0,24,0,0
13523,27,2,153291,10,15,1,3,2,0,1,0,0,50,0,1
13524,40,2,169885,1,9,4,4,0,0,1,0,0,40,0,0
