,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
638,639,30,1.0,67.0,8777,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.0,2.0,1.0,1.0,2.0,5,7,1910,1950,1.0,1.0,2.0,6.0,2.0,0.0,2.0,1.0,2.0,5.0,1.0,1.0,3.0,0,1.0,0,796,796,1.0,2.0,1.0,3.0,796,0,0,796,0,0,1,0,2,1,2.0,4,1.0,0,1.0,5.0,0.0,4.0,0,0,4.0,3.0,3.0,328,0,164,0,0,0,1.0,2.0,1.0,0,5,2008,1.0,1.0,85000
639,640,120,1.0,53.0,3982,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.0,1.0,1.0,4.0,2.0,8,5,2006,2006,2.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1154,1.0,0,366,1520,1.0,1.0,1.0,1.0,1567,0,0,1567,1,0,2,0,1,1,3.0,7,1.0,1,3.0,1.0,2006.0,3.0,3,648,1.0,1.0,1.0,312,0,0,0,0,0,1.0,1.0,1.0,0,10,2006,2.0,3.0,264561
640,641,120,1.0,62.0,12677,1.0,1.0,2.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,4.0,2.0,8,5,2003,2004,2.0,1.0,2.0,2.0,1.0,472.0,3.0,1.0,1.0,3.0,1.0,2.0,1.0,1218,1.0,0,300,1518,1.0,1.0,1.0,1.0,1518,0,0,1518,0,0,1,1,1,1,3.0,6,1.0,1,3.0,1.0,2003.0,1.0,2,588,1.0,1.0,1.0,185,140,0,0,0,0,1.0,1.0,1.0,0,4,2008,1.0,1.0,274000
641,642,60,4.0,0.0,7050,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,7,5,2001,2001,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,738,1.0,0,319,1057,1.0,1.0,1.0,1.0,1057,872,0,1929,1,0,2,1,3,1,1.0,7,1.0,1,2.0,1.0,2001.0,3.0,2,650,1.0,1.0,1.0,0,235,0,0,0,0,1.0,1.0,1.0,0,5,2007,1.0,1.0,226000
642,643,80,1.0,75.0,13860,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,6.0,8,7,1972,1995,1.0,1.0,8.0,6.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1410,1.0,0,542,1952,1.0,2.0,1.0,1.0,2000,704,0,2704,1,0,2,1,4,1,3.0,9,1.0,3,2.0,1.0,1972.0,3.0,2,538,1.0,1.0,1.0,269,111,0,0,0,0,1.0,2.0,1.0,0,7,2009,1.0,1.0,345000
643,644,60,1.0,80.0,10793,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,7.0,1.0,1.0,1.0,5,5,1969,1969,4.0,1.0,6.0,4.0,1.0,263.0,2.0,1.0,2.0,2.0,1.0,1.0,4.0,493,2.0,287,0,780,1.0,1.0,1.0,1.0,780,840,0,1620,0,0,2,1,4,1,2.0,7,2.0,0,1.0,1.0,1969.0,3.0,2,462,1.0,1.0,1.0,208,0,0,0,0,0,1.0,3.0,1.0,0,4,2007,1.0,1.0,152000
644,645,20,4.0,85.0,9187,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,2.0,9,5,2009,2009,1.0,1.0,7.0,7.0,3.0,162.0,3.0,1.0,1.0,3.0,1.0,3.0,1.0,1121,1.0,0,645,1766,1.0,1.0,1.0,1.0,1766,0,0,1766,1,0,2,1,2,1,3.0,7,1.0,1,3.0,1.0,2009.0,3.0,3,478,1.0,1.0,1.0,195,130,0,0,0,0,1.0,1.0,1.0,0,10,2009,2.0,3.0,370878
645,646,20,1.0,0.0,10530,1.0,1.0,2.0,1.0,1.0,3.0,1.0,12.0,1.0,1.0,1.0,2.0,6,5,1971,1971,2.0,1.0,8.0,5.0,2.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,282,6.0,35,664,981,1.0,3.0,1.0,1.0,981,0,0,981,1,0,1,1,3,1,2.0,5,1.0,0,1.0,2.0,1979.0,2.0,2,576,1.0,1.0,1.0,0,312,40,0,0,0,1.0,1.0,1.0,0,3,2007,1.0,1.0,143250
646,647,20,1.0,60.0,7200,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,2.0,5,5,1950,1950,2.0,1.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,4.0,3.0,5.0,6.0,0,3.0,0,0,0,1.0,2.0,1.0,1.0,1048,0,0,1048,0,0,1,0,3,1,2.0,7,2.0,0,1.0,2.0,1950.0,2.0,2,420,1.0,1.0,1.0,0,27,0,0,0,0,1.0,1.0,1.0,0,7,2008,1.0,1.0,98300
647,648,20,1.0,85.0,10452,1.0,1.0,2.0,1.0,1.0,1.0,1.0,16.0,1.0,1.0,1.0,2.0,6,5,1953,1953,2.0,1.0,3.0,6.0,3.0,216.0,2.0,1.0,2.0,2.0,1.0,3.0,4.0,500,1.0,0,594,1094,1.0,1.0,1.0,1.0,1094,0,0,1094,0,0,1,0,3,1,2.0,5,1.0,2,3.0,1.0,1953.0,1.0,2,495,1.0,1.0,1.0,0,0,0,0,287,0,1.0,1.0,1.0,0,6,2008,1.0,1.0,155000
648,649,60,1.0,70.0,7700,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,3.0,1.0,1.0,1.0,6,5,1966,1966,1.0,1.0,2.0,2.0,1.0,351.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,0,1.0,0,756,756,1.0,3.0,1.0,1.0,1051,788,0,1839,0,0,1,1,4,1,2.0,7,1.0,1,2.0,1.0,1966.0,2.0,2,442,1.0,1.0,1.0,0,124,216,0,0,0,1.0,1.0,1.0,0,6,2010,1.0,1.0,155000
649,650,180,2.0,21.0,1936,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,1.0,1.0,5.0,5.0,4,6,1970,1970,1.0,1.0,7.0,7.0,2.0,0.0,2.0,1.0,2.0,1.0,1.0,4.0,5.0,131,7.0,499,0,630,1.0,2.0,1.0,1.0,630,0,0,630,1,0,1,0,1,1,2.0,3,1.0,0,1.0,5.0,0.0,4.0,0,0,4.0,3.0,1.0,0,0,0,0,0,0,1.0,2.0,1.0,0,12,2007,1.0,1.0,84500
650,651,60,4.0,65.0,8125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,7,6,2007,2007,1.0,1.0,7.0,7.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0,1.0,0,813,813,1.0,1.0,1.0,1.0,822,843,0,1665,0,0,2,1,3,1,1.0,7,1.0,0,1.0,1.0,2007.0,1.0,2,562,1.0,1.0,1.0,0,0,0,0,0,0,1.0,1.0,1.0,0,5,2008,1.0,1.0,205950
651,652,70,1.0,60.0,9084,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.0,4.0,1.0,1.0,1.0,4,5,1940,1950,1.0,1.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,0,1.0,0,755,755,1.0,3.0,1.0,1.0,755,755,0,1510,1,0,1,0,4,1,2.0,7,1.0,1,3.0,2.0,1940.0,2.0,1,296,2.0,5.0,3.0,120,0,0,0,0,0,1.0,2.0,1.0,0,10,2009,1.0,1.0,108000
652,653,60,1.0,70.0,8750,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,5,1996,1996,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0,1.0,0,880,880,1.0,1.0,1.0,1.0,909,807,0,1716,0,0,2,1,2,1,1.0,7,1.0,1,2.0,1.0,1996.0,1.0,2,512,1.0,1.0,1.0,0,120,0,0,0,0,1.0,1.0,1.0,0,7,2009,1.0,1.0,191000
653,654,50,2.0,60.0,10320,1.0,2.0,1.0,1.0,1.0,1.0,1.0,14.0,1.0,1.0,1.0,3.0,6,7,1906,1995,1.0,1.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,0,1.0,0,756,756,1.0,1.0,1.0,1.0,756,713,0,1469,0,0,1,0,3,1,2.0,7,1.0,0,1.0,2.0,1906.0,2.0,1,216,1.0,1.0,1.0,57,0,239,0,0,0,1.0,2.0,1.0,0,6,2008,1.0,1.0,135000
654,655,20,1.0,91.0,10437,1.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,8,6,1995,1995,2.0,1.0,2.0,2.0,1.0,660.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1696,1.0,0,413,2109,1.0,1.0,1.0,1.0,2113,0,0,2113,1,0,2,1,2,1,1.0,7,1.0,1,2.0,1.0,1995.0,3.0,3,839,1.0,1.0,1.0,236,46,0,0,0,0,1.0,1.0,1.0,0,8,2008,1.0,1.0,350000
655,656,160,2.0,21.0,1680,1.0,1.0,1.0,1.0,1.0,1.0,1.0,23.0,1.0,1.0,5.0,1.0,6,5,1971,1971,1.0,1.0,4.0,12.0,1.0,381.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,0,1.0,0,525,525,1.0,3.0,1.0,1.0,525,567,0,1092,0,0,1,1,3,1,2.0,6,1.0,0,1.0,2.0,1971.0,2.0,1,264,1.0,1.0,1.0,0,0,0,0,0,0,1.0,1.0,1.0,0,3,2010,1.0,6.0,88000
656,657,20,1.0,72.0,10007,1.0,1.0,2.0,1.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,2.0,5,7,1959,2006,1.0,1.0,4.0,4.0,1.0,54.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,806,1.0,0,247,1053,1.0,1.0,1.0,1.0,1053,0,0,1053,1,0,1,1,3,1,1.0,5,1.0,0,1.0,1.0,1959.0,1.0,1,312,1.0,1.0,1.0,0,0,0,0,0,0,1.0,2.0,1.0,0,8,2008,1.0,1.0,145500
657,658,70,1.0,60.0,7200,1.0,1.0,1.0,4.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,7,6,1931,2000,1.0,1.0,10.0,3.0,2.0,0.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,0,1.0,0,776,776,1.0,3.0,1.0,1.0,851,651,0,1502,0,0,1,1,3,1,2.0,6,1.0,1,3.0,1.0,1931.0,1.0,1,270,1.0,1.0,3.0,0,0,112,0,0,0,1.0,2.0,1.0,0,2,2008,1.0,1.0,149000
658,659,50,1.0,78.0,17503,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,4.0,1.0,1.0,3.0,6,5,1948,1950,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,0,1.0,0,912,912,1.0,3.0,1.0,1.0,912,546,0,1458,0,1,1,0,3,1,2.0,6,1.0,1,3.0,1.0,1948.0,2.0,1,330,1.0,1.0,1.0,192,0,0,0,0,0,1.0,1.0,1.0,0,1,2010,1.0,2.0,97500
659,660,20,1.0,75.0,9937,1.0,1.0,1.0,1.0,1.0,3.0,1.0,16.0,1.0,1.0,1.0,2.0,5,7,1964,1999,2.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,637,1.0,0,849,1486,1.0,1.0,1.0,1.0,1486,0,0,1486,1,0,1,0,3,1,2.0,7,1.0,0,1.0,2.0,1968.0,3.0,2,480,1.0,1.0,1.0,0,0,0,0,0,0,1.0,2.0,1.0,0,3,2009,1.0,1.0,167000
660,661,60,1.0,0.0,12384,1.0,1.0,1.0,1.0,1.0,4.0,1.0,7.0,1.0,1.0,1.0,1.0,7,7,1976,1976,1.0,1.0,8.0,5.0,1.0,233.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,0,1.0,0,793,793,1.0,3.0,1.0,1.0,1142,793,0,1935,0,0,2,1,3,1,2.0,7,1.0,1,2.0,1.0,1976.0,1.0,2,550,1.0,1.0,1.0,0,113,252,0,0,0,1.0,1.0,1.0,0,11,2007,1.0,1.0,197900
661,662,60,1.0,52.0,46589,1.0,1.0,3.0,1.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,8,7,1994,2005,2.0,1.0,1.0,1.0,1.0,528.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1361,5.0,180,88,1629,1.0,1.0,1.0,1.0,1686,762,0,2448,1,0,2,1,4,1,1.0,8,1.0,1,2.0,1.0,1994.0,1.0,3,711,1.0,1.0,1.0,517,76,0,0,0,0,1.0,1.0,1.0,0,7,2009,1.0,1.0,402000
662,663,20,1.0,120.0,13560,1.0,1.0,1.0,1.0,1.0,3.0,1.0,12.0,1.0,1.0,1.0,2.0,6,3,1968,1968,2.0,1.0,3.0,6.0,1.0,216.0,2.0,1.0,2.0,5.0,4.0,1.0,3.0,0,1.0,0,1392,1392,1.0,2.0,1.0,1.0,1392,0,0,1392,1,0,1,0,2,1,2.0,5,6.0,2,2.0,1.0,1968.0,1.0,2,576,1.0,1.0,1.0,0,0,240,0,0,0,1.0,1.0,1.0,0,7,2009,1.0,1.0,110000
663,664,85,1.0,90.0,10012,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.0,1.0,1.0,1.0,5.0,4,5,1972,1972,1.0,1.0,8.0,5.0,2.0,0.0,2.0,1.0,2.0,1.0,1.0,4.0,5.0,920,5.0,180,38,1138,1.0,3.0,1.0,1.0,1181,0,0,1181,1,0,2,0,3,1,2.0,6,1.0,0,1.0,2.0,1974.0,1.0,2,588,1.0,1.0,1.0,0,0,180,0,0,0,1.0,2.0,1.0,0,4,2008,1.0,1.0,137500
664,665,20,1.0,49.0,20896,1.0,1.0,3.0,1.0,1.0,4.0,1.0,6.0,7.0,1.0,1.0,2.0,8,5,2005,2006,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,1721,1.0,0,356,2077,1.0,1.0,1.0,1.0,2097,0,0,2097,1,0,1,1,1,1,3.0,8,1.0,1,5.0,1.0,2005.0,3.0,3,1134,1.0,1.0,1.0,192,267,0,0,0,0,1.0,1.0,1.0,0,1,2006,2.0,3.0,423000
665,666,60,1.0,106.0,11194,1.0,1.0,2.0,1.0,1.0,3.0,1.0,18.0,1.0,1.0,1.0,1.0,8,5,2000,2000,1.0,1.0,1.0,1.0,1.0,40.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0,1.0,0,1406,1406,1.0,1.0,1.0,1.0,1454,482,0,1936,0,0,2,1,3,1,1.0,7,1.0,1,2.0,1.0,2000.0,1.0,2,504,1.0,1.0,1.0,188,124,0,0,0,0,1.0,1.0,1.0,0,11,2006,1.0,1.0,230500
666,667,60,1.0,0.0,18450,1.0,1.0,2.0,1.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,6,5,1965,1979,5.0,6.0,8.0,5.0,4.0,113.0,2.0,2.0,2.0,1.0,1.0,1.0,7.0,187,5.0,723,111,1021,1.0,3.0,1.0,1.0,1465,915,0,2380,0,0,2,1,3,1,2.0,7,7.0,1,6.0,4.0,1965.0,2.0,2,596,1.0,1.0,1.0,0,265,0,0,0,0,1.0,1.0,1.0,0,8,2007,1.0,2.0,129000
667,668,20,1.0,65.0,8125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,2.0,6,5,1994,1998,1.0,1.0,4.0,4.0,1.0,258.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1138,1.0,0,270,1408,1.0,1.0,1.0,1.0,1679,0,0,1679,1,0,2,0,3,1,1.0,7,1.0,1,4.0,1.0,1994.0,1.0,2,575,1.0,1.0,1.0,224,42,0,0,0,0,1.0,1.0,1.0,0,10,2008,1.0,1.0,193500
668,669,20,1.0,0.0,14175,1.0,1.0,1.0,2.0,1.0,3.0,2.0,10.0,1.0,1.0,1.0,2.0,5,6,1956,1987,1.0,1.0,7.0,6.0,2.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0,4.0,988,1.0,0,200,1188,1.0,2.0,1.0,1.0,1437,0,0,1437,1,0,1,1,3,1,2.0,6,4.0,1,2.0,2.0,1999.0,2.0,2,576,1.0,1.0,1.0,304,0,0,0,0,0,1.0,1.0,1.0,0,11,2006,1.0,1.0,168000
669,670,30,1.0,80.0,11600,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,4,5,1922,1950,1.0,1.0,2.0,2.0,2.0,0.0,2.0,1.0,3.0,5.0,1.0,1.0,3.0,0,1.0,0,700,700,1.0,1.0,1.0,1.0,1180,0,0,1180,0,0,1,0,2,1,4.0,5,1.0,1,3.0,2.0,1922.0,2.0,1,252,1.0,2.0,1.0,0,0,67,0,0,0,1.0,1.0,1.0,0,7,2006,1.0,1.0,137500
670,671,60,1.0,64.0,8633,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,6,5,2005,2005,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,193,1.0,0,545,738,1.0,1.0,1.0,1.0,738,738,0,1476,1,0,2,1,3,1,1.0,7,1.0,0,1.0,1.0,2005.0,3.0,2,540,1.0,1.0,1.0,100,35,0,0,0,0,1.0,1.0,1.0,0,2,2009,1.0,1.0,173500
671,672,70,5.0,54.0,6629,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.0,4.0,1.0,1.0,1.0,6,6,1925,1950,3.0,1.0,3.0,6.0,2.0,0.0,2.0,2.0,3.0,2.0,1.0,1.0,5.0,551,1.0,0,121,672,1.0,3.0,2.0,1.0,697,672,0,1369,1,0,2,0,3,1,2.0,6,1.0,0,1.0,2.0,1930.0,2.0,1,300,1.0,1.0,1.0,147,0,0,0,0,0,1.0,1.0,1.0,0,7,2009,1.0,1.0,103600
672,673,20,1.0,0.0,11250,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,6,6,1977,1977,1.0,1.0,8.0,5.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,767,1.0,0,441,1208,1.0,3.0,1.0,1.0,1208,0,0,1208,1,0,1,1,3,1,2.0,6,1.0,1,2.0,1.0,1977.0,1.0,2,546,1.0,1.0,1.0,198,42,0,0,0,0,1.0,1.0,1.0,0,6,2006,1.0,1.0,165000
673,674,20,1.0,110.0,14442,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,6,7,1957,2004,2.0,1.0,7.0,7.0,1.0,106.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1186,1.0,0,291,1477,1.0,1.0,1.0,1.0,1839,0,0,1839,1,0,2,0,3,1,1.0,7,1.0,2,2.0,1.0,1957.0,3.0,2,416,1.0,1.0,1.0,0,87,0,0,200,0,1.0,1.0,1.0,0,6,2007,1.0,1.0,257500
674,675,20,1.0,80.0,9200,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,2.0,6,6,1965,1965,1.0,1.0,4.0,4.0,2.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0,4.0,892,1.0,0,244,1136,1.0,3.0,1.0,1.0,1136,0,0,1136,1,0,1,0,3,1,2.0,5,1.0,1,3.0,1.0,1965.0,1.0,1,384,1.0,1.0,1.0,426,0,0,0,0,0,1.0,1.0,1.0,0,7,2008,1.0,1.0,140000
675,676,160,1.0,24.0,2289,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21.0,1.0,1.0,5.0,1.0,6,6,1978,1978,1.0,1.0,8.0,11.0,2.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,311,1.0,0,544,855,1.0,3.0,1.0,1.0,855,586,0,1441,0,0,2,1,3,1,2.0,7,1.0,1,2.0,1.0,1978.0,2.0,2,440,1.0,1.0,1.0,28,0,0,0,0,0,1.0,1.0,1.0,0,4,2009,1.0,1.0,148500
676,677,70,2.0,60.0,9600,1.0,2.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,4,2,1900,1950,1.0,1.0,9.0,9.0,2.0,0.0,2.0,1.0,3.0,2.0,4.0,1.0,3.0,0,1.0,0,1095,1095,2.0,4.0,2.0,1.0,1095,679,0,1774,1,0,2,0,4,2,2.0,8,4.0,0,1.0,7.0,1920.0,2.0,3,779,2.0,2.0,2.0,0,0,90,0,0,0,1.0,1.0,1.0,0,5,2006,1.0,1.0,87000
677,678,30,1.0,52.0,9022,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,2.0,5,8,1924,2006,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,0,1.0,0,768,768,1.0,1.0,1.0,1.0,792,0,0,792,0,0,1,0,2,1,1.0,5,1.0,0,1.0,2.0,1924.0,2.0,1,240,2.0,2.0,2.0,316,0,120,0,0,0,1.0,1.0,1.0,0,5,2009,1.0,1.0,109500
678,679,20,1.0,80.0,11844,1.0,1.0,2.0,1.0,1.0,1.0,1.0,19.0,1.0,1.0,1.0,2.0,8,5,2008,2008,2.0,1.0,1.0,1.0,3.0,464.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,0,1.0,0,2046,2046,1.0,1.0,1.0,1.0,2046,0,0,2046,0,0,2,1,3,1,1.0,7,1.0,1,3.0,1.0,2008.0,3.0,3,834,1.0,1.0,1.0,322,82,0,0,0,0,1.0,1.0,1.0,0,7,2009,2.0,3.0,372500
679,680,20,1.0,0.0,9945,1.0,1.0,2.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,2.0,5,5,1961,1961,2.0,1.0,3.0,6.0,1.0,57.0,2.0,1.0,2.0,2.0,1.0,1.0,4.0,827,1.0,0,161,988,1.0,3.0,1.0,1.0,988,0,0,988,1,0,1,0,3,1,2.0,5,1.0,0,1.0,2.0,1963.0,2.0,2,572,1.0,1.0,1.0,0,0,0,0,0,0,1.0,1.0,1.0,0,10,2007,1.0,1.0,128500
680,681,120,1.0,50.0,8012,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,4.0,2.0,6,5,1980,1980,1.0,1.0,8.0,5.0,2.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,5.0,543,2.0,119,261,923,1.0,3.0,1.0,1.0,923,0,0,923,0,0,2,0,2,1,2.0,5,1.0,1,2.0,1.0,1980.0,1.0,1,264,1.0,1.0,1.0,80,0,0,0,0,0,1.0,1.0,1.0,0,5,2010,1.0,1.0,143000
681,682,50,5.0,55.0,4500,1.0,3.0,3.0,2.0,1.0,1.0,1.0,24.0,1.0,1.0,1.0,3.0,5,5,1932,2000,1.0,1.0,1.0,9.0,2.0,0.0,2.0,1.0,3.0,2.0,1.0,1.0,4.0,182,1.0,0,611,793,1.0,1.0,1.0,1.0,848,672,0,1520,0,0,1,0,3,1,2.0,6,1.0,0,1.0,2.0,1968.0,2.0,1,281,1.0,1.0,1.0,0,0,56,0,0,0,1.0,1.0,1.0,0,7,2009,1.0,2.0,159434
682,683,120,1.0,0.0,2887,1.0,1.0,1.0,4.0,1.0,1.0,1.0,20.0,1.0,1.0,1.0,2.0,6,5,1996,1997,1.0,1.0,3.0,6.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1003,1.0,0,288,1291,1.0,1.0,1.0,1.0,1291,0,0,1291,1,0,1,0,2,1,1.0,6,1.0,1,3.0,1.0,1996.0,2.0,2,431,1.0,1.0,1.0,307,0,0,0,0,0,1.0,1.0,1.0,0,11,2008,1.0,1.0,173000
683,684,20,1.0,90.0,11248,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,9,5,2002,2002,2.0,1.0,1.0,1.0,3.0,215.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1059,1.0,0,567,1626,1.0,1.0,1.0,1.0,1668,0,0,1668,1,0,2,0,3,1,1.0,7,1.0,1,2.0,1.0,2002.0,3.0,3,702,1.0,1.0,1.0,257,45,0,0,0,0,1.0,1.0,1.0,0,7,2007,1.0,1.0,285000
684,685,60,1.0,58.0,16770,1.0,1.0,3.0,1.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,7,5,1998,1998,1.0,1.0,1.0,1.0,1.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0,1.0,0,1195,1195,1.0,2.0,1.0,1.0,1195,644,0,1839,0,0,2,1,4,1,2.0,7,1.0,0,1.0,1.0,1998.0,3.0,2,486,1.0,1.0,1.0,0,81,0,0,0,0,1.0,1.0,1.0,0,6,2010,1.0,1.0,221000
685,686,160,1.0,0.0,5062,1.0,1.0,2.0,1.0,1.0,4.0,1.0,19.0,1.0,1.0,4.0,1.0,7,5,1984,1984,1.0,1.0,4.0,4.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,828,6.0,182,180,1190,1.0,2.0,1.0,1.0,1190,900,0,2090,1,0,2,0,3,1,1.0,6,2.0,1,2.0,1.0,1984.0,3.0,2,577,1.0,1.0,1.0,219,0,0,0,0,0,1.0,1.0,1.0,0,9,2007,1.0,1.0,207500
686,687,60,4.0,84.0,10207,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,7,6,2007,2007,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0,1.0,0,874,874,1.0,1.0,1.0,1.0,874,887,0,1761,0,0,3,0,3,1,1.0,7,1.0,0,1.0,1.0,2007.0,3.0,2,578,1.0,1.0,1.0,144,105,0,0,0,0,1.0,1.0,1.0,0,8,2007,2.0,3.0,227875
687,688,160,4.0,0.0,5105,1.0,1.0,3.0,1.0,1.0,2.0,1.0,6.0,1.0,1.0,4.0,1.0,7,5,2004,2004,1.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,239,1.0,0,312,551,1.0,1.0,1.0,1.0,551,551,0,1102,0,0,2,1,2,1,1.0,4,1.0,0,1.0,2.0,2004.0,2.0,2,480,1.0,1.0,1.0,0,60,0,0,0,0,1.0,1.0,1.0,0,3,2007,1.0,1.0,148800
